facilityId,serviceLineLevel3,orderId   ,lineItemId,sku               ,masterMaterialId,batchId   ,deviationNumber,deviationDescription                                                                                                      ,deviationTypeName                ,deviationStatusName         ,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE  ,END_DATE    ,ACTIVE,CHANGE,DATE_SENT                    ,ID,,,,
1031      ,Steriles         ,0000075598,000010    ,028843            ,5000004085      ,AU8108B   ,"640,109        ",9-10-23 @0928 2F315-NVA-4 L2 Action AU8108A Tier 1                                                                        ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.09.10         ,2023.10.10         ,2023.10.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000076142,000010    ,023927            ,5000004000      ,AV1901B   ,"709,149        ",12/13/2023 @1755 283606 ? Chest L1 Carfilzomib AV1901A Action Tier 2                                                      ,OOS/OOT/E(U)M                    ,Closed - Done               ,?                    ,2023.12.21         ,2024.01.25         ,2024.01.20                 ,"Jan 26, 2024","Dec 31, 9000",Y     ,U     ,"Jan 26, 2024, 11:56:49.423 AM",1 ,,,,
1003      ,OSD              ,0000042893,000010    ,000000004000001772,5000001626      ,CDTBH     ,"183,124        ","Planned DR to use expired FTC/TDF blend (lots CDHXT, CDGFG, and CDHXX) to manufacture Complera                            ",Planned                          ,Closed - Done               ,Major                ,2019.11.27         ,2020.04.17         ,2019.12.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000039423,000010    ,000000000000361767,7000000086      ,0010524706,"153,105        ",Microbiological environmental monitoring excursion Sterile Area 4 - Personnel                                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2021.08.04         ,2021.09.03         ,2021.09.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070433,000020    ,026656            ,5000000932      ,AQ5042C   ,"167,277        ",8/24/21 2F345-P3-5.0 Action Tier 1 AQ5042A  Gilead                                                                        ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.08.31         ,2021.09.17         ,2021.09.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070433,000020    ,026656            ,5000000932      ,AQ5042C   ,"171,581        ",08/24/2021 @2006 290291 - right fingerprint Gilead AQ5042A Action Tier 2                                                  ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.09.08         ,2021.09.17         ,2021.10.08                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070433,000020    ,026656            ,5000000932      ,AQ5042C   ,"221,089        ",Exceeded the Critical Defect Limit- Remdesivir lot AQ5042 - Steriles                                                      ,Deviation                        ,Closed - Done               ,Minor                ,2021.11.30         ,2022.01.14         ,2021.12.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044680,000010    ,000000000000361392,7000000110      ,2204G     ,"433,247        ",Discovery of contaminated vials of media fill batch 01002 KW: MF failure                                                  ,Deviation                        ,Closed - Done               ,Critical             ,2022.11.04         ,2022.11.24         ,2022.12.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000055357,000010    ,000000003000004486,7000000413      ,CMFBZ     ,"333,238        ","Average hardness check was missed for Pail 36 (4.59kg) for Otezla (Apremilast) 30mg FCT Bulk PKG, Batch CMFBZ.            ",Deviation                        ,Closed - Done               ,Minor                ,2022.06.02         ,2022.07.04         ,2022.07.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2021300141,000130    ,000000000000415947,5000000418      ,CP1701E   ,"64,835         ",AQL failure due to the detection of extraneous particle in one vial belonging to batch CP1701                             ,Deviation                        ,Closed - Done               ,Major                ,2021.02.26         ,2021.03.26         ,2021.03.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000058871,000010    ,000000004000004696,5000003414      ,CPPCT     ,"537,147        ",Standard weight out of balance calibration range during dissolution test on Ponatinib                                     ,Deviation                        ,Closed - Done               ,Minor                ,2023.03.31         ,2023.03.31         ,2023.04.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070207,000010    ,026656            ,5000000932      ,AQ1403B   ,"143,611        ",07/09/2021 @1512 2F345-NVA-4-5.0 Gilead AQ1403A Action Tier 1                                                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.07.19         ,2021.08.02         ,2021.08.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070207,000010    ,026656            ,5000000932      ,AQ1403B   ,"144,718        ",Remdesivir batch AQ1403C exceeded the Steriles Inspection non-critical defect limits                                      ,Deviation                        ,Closed - Done               ,Minor                ,2021.07.20         ,2021.08.12         ,2021.08.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070207,000010    ,026656            ,5000000932      ,AQ1403B   ,"143,615        ",07/08/2021 @2122 239923 - LFP Gilead AQ1403A Action Tier 2                                                                ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.07.19         ,2021.08.02         ,2021.08.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000070207,000010    ,026656            ,5000000932      ,AQ1403B   ,"148,459        ",07/08/2021 239923 -  RFP Gilead AQ1403A Action Tier 2                                                                     ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.07.27         ,2021.08.02         ,2021.08.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000054901,000010    ,000000004000001189,5000000999      ,CMYZF     ,"419,395        ",Out of specification assay results found for TDF/RPV actives in Complera Tablets batch CNDZM.                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2022.10.17         ,2022.11.30         ,2022.11.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,0000042245,000010    ,000000000000363168,7000000365      ,AA03J051A ,"206,187        ",D.I. QBMS Issue                                                                                                           ,Deviation                        ,Closed - Done               ,Major                ,2021.11.04         ,2021.12.08         ,2021.12.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046742,000010    ,000000000000360147,7000000138      ,22G082    ,"415,921        ",Re-validation protocol ref.E127XN03 not meeting required limits KEY WORD:Requalification Failure                          ,Deviation                        ,Closed - Done               ,Major                ,2022.10.11         ,2023.03.22         ,2022.11.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046742,000010    ,000000000000360147,7000000138      ,22G082    ,"417,975        ","Recovery of objectionable microorganism in Sterile Area 2,  grade B- surfaces KEY WORD: EM ADVERSE TREND                  ",Deviation                        ,Closed - Done               ,Major                ,2022.10.14         ,2022.12.21         ,2022.11.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046742,000010    ,000000000000360147,7000000138      ,22G082    ,"411,021        ",Microbiological enviromental monitoring excursion Sterile Area 2 - personnel                                              ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2022.10.03         ,2023.01.10         ,2022.11.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000036841,000010    ,000000000000361915,7000000178      ,AVZVA208A ,"200,122        ",Microbiological environmental monitoring excursion Sterile Area 5 - air                                                   ,Environmental                    ,Closed - Done               ,Major                ,2020.09.28         ,2020.10.28         ,2020.10.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2021300210,000030    ,000000000000361072,7000000132      ,MC0275    ,"106,253        ",MATERIAL SUPPLIER NOTIFICATION - Heat sealing process of bags 7001-7371/7002-2032/7002-6716                               ,Deviation                        ,Closed - Done               ,Major                ,2021.05.07         ,2021.06.17         ,2021.06.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2021300210,000030    ,000000000000361072,7000000132      ,MC0275    ,"98,730         ",Shelves Temperature deviation during primary drying ramp - Failure                                                        ,Deviation                        ,Closed - Done               ,Major                ,2021.04.26         ,2021.06.15         ,2021.05.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000050122,000010    ,000000000000363401,7000001714      ,PPQ5      ,"367,350        ",HT exceeded from the beginning of Bioburden filtration to the end of uploading phase                                      ,Deviation                        ,Closed - Done               ,Major                ,2022.07.27         ,2023.01.12         ,2022.08.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046875,000010    ,000000000000362930,7000000279      ,10058     ,"479,372        ",Incorrect part number on the label fro Remdesivir product                                                                 ,Deviation                        ,Closed - Done               ,Major                ,2023.01.16         ,2023.02.16         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046875,000010    ,000000000000362930,7000000279      ,10058     ,"393,461        ",Bioburden Samples of Remdesivir batches 10058 and 10059 analized after 4 hour of holding time                             ,Deviation                        ,Closed - Done               ,Major                ,2022.09.06         ,2022.10.27         ,2022.10.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046875,000010    ,000000000000362930,7000000279      ,10058     ,"400,671        ",Microbiological environmental monitoring excursion Sterile Area 1 - personnel                                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2022.09.19         ,2022.10.28         ,2022.10.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046875,000010    ,000000000000362930,7000000279      ,10058     ,"396,785        ",Out of Reconciliation                                                                                                     ,Deviation                        ,Closed - Done               ,Minor                ,2022.09.12         ,2022.10.27         ,2022.10.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046875,000010    ,000000000000362930,7000000279      ,10058     ,"393,155        ",Compounding holding time exceeding KEY WORD: HT exceeding process                                                         ,Deviation                        ,Closed - Done               ,Major                ,2022.09.05         ,2022.12.06         ,2022.10.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046875,000010    ,000000000000362930,7000000279      ,10058     ,"377,074        ",VI Limits Exceeded and Out of Yeld Limits                                                                                 ,Deviation                        ,Closed - Done               ,Major                ,2022.08.10         ,2023.02.16         ,2022.09.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000041920,000010    ,000000003000002925,7000000468      ,CCZFM     ,"7,046          ",Bosentan 32mg Tablets Batch 3000002925 CCZFM Compression Validation                                                       ,Deviation                        ,Closed - Done               ,Major                ,2020.07.10         ,2020.09.22         ,2020.08.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000033620,000010    ,000000000000362144,7000000099      ,0010462192,"263,149        ",Incorrect execution of performed  lead and cadmium JP Test at atomic absorption                                           ,Deviation                        ,Closed - Done               ,Major                ,2022.02.09         ,2022.04.06         ,2022.03.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000033620,000010    ,000000000000362144,7000000099      ,0010462192,"180,226        ","Incorrect management external certificates flow of \""WATER VAPOR PERMEABILITY\"" test relating to the material codes 280008",Deviation                        ,Closed - Done               ,Major                ,2021.09.24         ,2021.11.05         ,2021.10.24                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000033620,000010    ,000000000000362144,7000000099      ,0010462192,"184,244        ",Missing samplings for extraordinary critical intervention                                                                 ,Procedure                        ,Closed - Done               ,Major                ,2019.12.12         ,2020.02.11         ,2020.01.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000044248,000010    ,000000004000001312,5000002645      ,CFDXK     ,"198,223        ",Pepcid 10 mg FCT (L) CFDXK, Re: foreign objects (black particles), Client # N/A, Spl: rec'd 20-AUG-2020                   ,Product                          ,Closed - Done               ,Critical             ,2020.08.18         ,2020.09.15         ,2020.09.01                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1,
1031      ,Steriles         ,0000070464,000010    ,026659            ,5000000809      ,AR0973B   ,"224,011        ",11/28/2021 @1248 2F345-P4-5.0 Gilead AR0973A Action Tier 1                                                                ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.12.05         ,2021.12.22         ,2022.01.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2023300412,000010    ,000000000000360477,7000000085      ,0010694023,"604,170        ",VI Limits Exceeded                                                                                                        ,Deviation                        ,Closed - Done               ,Major                ,2023.07.12         ,2023.08.02         ,2023.08.11                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2023300412,000010    ,000000000000360477,7000000085      ,0010694023,"580,512        ",Material defect on stoppers KEY WORD material defect                                                                      ,Deviation                        ,Closed - Done               ,Major                ,2023.06.06         ,2023.08.07         ,2023.08.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,2023300412,000010    ,000000000000360477,7000000085      ,0010694023,"579,500        ",Documentation not followed freeze dryer loading KEY WORD documentation not followed                                       ,Deviation                        ,Closed - Done               ,Major                ,2023.06.05         ,2023.07.07         ,2023.07.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000049385,000010    ,000000004000002212,5000001598      ,CHNYD     ,"7,680          ",Incorrect expiry date applied to Mimpara 30 mg packaging batch CFYBM.                                                     ,Deviation                        ,Closed - Done               ,Major                ,2020.07.22         ,2020.09.18         ,2020.08.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000059430,000010    ,000000003000002834,7000000383      ,CPVWZ     ,"618,774        ",Wrong quantities for Compensator dispensed during Potency adjustment of Darunavir for batch CPVWZ.                        ,Deviation                        ,Closed - Done               ,Major                ,2023.08.03         ,2023.10.03         ,2023.10.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000057553,000010    ,000000003000003504,7000000375      ,CPBCZ     ,"521,863        ","Black tie found during compaction of pre-blend 2 (BIC) of Biktarvy, batch CPBCZ.                                          ",Deviation                        ,Closed - Done               ,Major                ,2023.03.13         ,2023.04.27         ,2023.04.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000042581,000010    ,000000004000002367,5000003144      ,CDHVT     ,"185,514        ",Greater than 5.0% assay change for Ambrisentan stability 2.5 mg batches 48/6964 CBPBY & CBPBZ from previous test point.   ,Unexpected / Atypical Result     ,Closed - Done               ,?                    ,2020.01.07         ,2020.04.16         ,2020.02.06                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000059015,000010    ,000000003000003504,7000000375      ,CPPZK     ,"652,506        ",5 batches of Biktarvy tablets did not meet CPV limit for Total Degradation Products.                                      ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.09.28         ,2023.10.05         ,2023.10.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000047915,000010    ,000000003000003504,7000000375      ,CGWHB     ,"52,749         ","Black particles found after compaction (step 6) of preblend Part B F/TAF layer, Biktarvy Batch CGWGP                      ",Deviation                        ,Closed - Done               ,Major                ,2021.02.03         ,2021.03.10         ,2021.03.05                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000057176,000010    ,000000004000006632,5000005405      ,CNXXD     ,"223,711        ",Missed to perform Removal Torque IPT for final time point for Letairis Tablets 5 mg 30 CT batch CHWKF                     ,Deviation                        ,Closed - Done               ,Minor                ,2021.12.03         ,2021.12.23         ,2022.01.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000057176,000010    ,000000004000006632,5000005405      ,CNXXD     ,"185,451        ",Shipper Label Formatting Error for Letairis US 5 mg Batch CHWKF                                                           ,Deviation                        ,Closed - Done               ,Minor                ,2021.10.01         ,2021.10.07         ,2021.10.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000050328,000010    ,000000000000362987,7000000178      ,AVZVA436A ,"582,097        ",Microbiological environmental monitoring excursion Sterile Area 5 - air - ADVERSE TREND                                   ,Deviation                        ,Closed - Done               ,Major                ,2023.06.08         ,2023.07.24         ,2023.07.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000050328,000010    ,000000000000362987,7000000178      ,AVZVA436A ,"575,165        ",Filling phase interruption due to issue on the vial?s washer                                                              ,Deviation                        ,Closed - Done               ,Major                ,2023.05.29         ,2023.06.29         ,2023.06.28                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000043343,000010    ,000000003000003389,7000000416      ,CDTYH     ,"184,561        ","Black specks found in part D Granulation after milling for Pepcid 20mg FCT, batch CDTYH.                                  ",Product                          ,Closed - Done               ,Major                ,2019.12.17         ,2019.12.30         ,2020.01.16                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000043343,000010    ,000000003000003389,7000000416      ,CDTYH     ,"199,928        ",Pepcid (Famotidine) 20mg FCT (L) CDMXP/CDTYG/CDTYH/CDTYK: Re: unusual odor, Client # PQMS 10000905353, Spl: N/A           ,Product                          ,Closed - Done               ,Minor                ,2020.09.23         ,2020.11.27         ,2020.10.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1,,
1013      ,Steriles         ,0000039842,000010    ,000000000000360147,7000000138      ,21D092    ,"135,677        ",Delta pressure excursion due to CDZ malfunctioning during crimping step  Key word:DP                                      ,Deviation                        ,Closed - Done               ,Major                ,2021.07.01         ,2021.08.06         ,2021.07.31                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000068676,000010    ,026656            ,5000000932      ,AP5722B   ,"58,686         ",02/11/2021 @0648 2F345-P3 Gilead AP5722A Action Tier 1                                                                    ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.02.15         ,2021.03.08         ,2021.03.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000068676,000010    ,026656            ,5000000932      ,AP5722B   ,"58,697         ",02/11/2021 @0744 2F334A-P1 Gilead AP5722A Action Tier 2                                                                   ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2021.02.15         ,2021.03.08         ,2021.03.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044682,000010    ,000000000000361392,7000000110      ,2207G     ,"340,454        ",out of yield for batch code 351384 lot 2207G KEY WORD: Out of yield limits                                                ,Deviation                        ,Closed - Done               ,Minor                ,2022.06.15         ,2022.11.22         ,2022.07.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000044682,000010    ,000000000000361392,7000000110      ,2207G     ,"433,247        ",Discovery of contaminated vials of media fill batch 01002 KW: MF failure                                                  ,Deviation                        ,Closed - Done               ,Critical             ,2022.11.04         ,2022.11.24         ,2022.12.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000055237,000010    ,000000003000002834,7000000383      ,CNCNZ     ,"411,330        ",Foreign material found during the compaction of Darunavir batch CNCNZ on Macropactor (MFG-3010)                           ,Deviation                        ,Closed - Done               ,Major                ,2022.10.03         ,2022.12.09         ,2022.12.14                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000071884,000020    ,029431            ,5000000932      ,AS1639C   ,"323,518        ",05/11/2022 @0050 285232 ? RFP Gilead AS1639A Action Tier 2                                                                ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2022.05.18         ,2022.06.08         ,2022.06.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000052138,000020    ,000000000000363902,7000006472      ,L22       ,"733,631        ",Discrepancy between BI value written in the validation report and the microbiological SOP. Key Word: Documentation Error  ,Deviation                        ,Investigation/RCA/CAPA Plan ,Major                ,2024.02.01         ,?                  ,2024.03.02                 ,"Feb 8, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 8, 2024, 11:56:48.899 AM ",1 ,,,,
1013      ,Steriles         ,0000052138,000020    ,000000000000363902,7000006472      ,L22       ,"689,616        ",Out of limit for Critical defects - Luspatercept JP batch L22 KW: VI Limits Exceeded                                      ,Deviation                        ,Closed - Done               ,Major                ,2023.11.27         ,2023.12.27         ,2023.12.27                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000052138,000020    ,000000000000363902,7000006472      ,L22       ,"739,244        ",Discovery of contaminated vial of Media Fill batch 01104                                                                  ,Deviation                        ,Investigation/RCA/CAPA Plan ,Critical             ,2024.02.09         ,?                  ,2024.03.10                 ,"Feb 13, 2024","Dec 31, 9000",Y     ,U     ,"Feb 13, 2024, 11:56:51.017 AM",1 ,,,,
1013      ,Steriles         ,0000046885,000010    ,000000000000362930,7000000279      ,10068     ,"499,046        ","Recovery of objectionable microorganism in Sterile Area 1,  grade B- surfaces                                             ",Deviation                        ,Closed - Done               ,Major                ,2023.02.10         ,2023.03.28         ,2023.03.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046384,000010    ,000000000000510350,5000000743      ,LM032M1901,"415,921        ",Re-validation protocol ref.E127XN03 not meeting required limits KEY WORD:Requalification Failure                          ,Deviation                        ,Closed - Done               ,Major                ,2022.10.11         ,2023.03.22         ,2022.11.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046384,000010    ,000000000000510350,5000000743      ,LM032M1901,"35,326         ",Process HT exceeded                                                                                                       ,Deviation                        ,Closed - Done               ,Major                ,2020.12.21         ,2021.05.18         ,2021.01.20                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000054623,000010    ,000000004000003303,5000001748      ,CMXGS     ,"384,878        ","Additional spraying (no atomizing or pattern air) at start of drying occurred, Pan B, Genvoya CMXGN on Accela 60? coater  ",Deviation                        ,Closed - Done               ,Major                ,2022.08.23         ,2022.10.21         ,2022.09.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000053155,000010    ,000000000000362384,7000000926      ,2302T     ,"739,244        ",Discovery of contaminated vial of Media Fill batch 01104                                                                  ,Deviation                        ,Investigation/RCA/CAPA Plan ,Critical             ,2024.02.09         ,?                  ,2024.03.10                 ,"Feb 14, 2024","Dec 31, 9000",Y     ,I     ,"Feb 14, 2024, 11:56:56.108 AM",1 ,,,,
1031      ,Steriles         ,0000074171,000010    ,023928            ,5000000961      ,AT7478B   ,"538,432        ",03/24/23 337781 Chest Objectionable Organism L3 Amgen AT7478A Action Tier 2                                               ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2023.04.01         ,2023.04.25         ,2023.05.01                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
